True Cost 	Penalty 	Adjusted Cost
2.172840E-01	0.000000E+00	2.172840E-01
-8.587282E-01	0.000000E+00	-8.587282E-01
-2.973453E-01	0.000000E+00	-2.973453E-01
1.838887E-01	0.000000E+00	1.838887E-01
2.136870E-01	0.000000E+00	2.136870E-01
-5.206828E-01	0.000000E+00	-5.206828E-01
1.017093E+00	0.000000E+00	1.017093E+00
-9.099335E-02	0.000000E+00	-9.099335E-02
1.155297E+00	0.000000E+00	1.155297E+00
1.251231E+00	0.000000E+00	1.251231E+00
-5.127763E-01	0.000000E+00	-5.127763E-01
1.268002E+00	0.000000E+00	1.268002E+00
-8.805512E-01	0.000000E+00	-8.805512E-01
2.342736E+00	0.000000E+00	2.342736E+00
3.478871E-01	0.000000E+00	3.478871E-01
6.786271E-01	0.000000E+00	6.786271E-01
1.148432E+00	0.000000E+00	1.148432E+00
-3.913389E-01	0.000000E+00	-3.913389E-01
-7.478588E-01	0.000000E+00	-7.478588E-01
-5.214092E-01	0.000000E+00	-5.214092E-01
2.133274E-01	0.000000E+00	2.133274E-01
6.431393E-01	0.000000E+00	6.431393E-01
1.218067E+00	0.000000E+00	1.218067E+00
2.131928E-01	0.000000E+00	2.131928E-01
1.261328E-01	0.000000E+00	1.261328E-01
-3.425440E-02	0.000000E+00	-3.425440E-02
-1.670621E-01	0.000000E+00	-1.670621E-01
-7.064431E-01	0.000000E+00	-7.064431E-01
-8.442932E-01	0.000000E+00	-8.442932E-01
-1.448346E-01	0.000000E+00	-1.448346E-01
9.135183E-01	0.000000E+00	9.135183E-01
9.250133E-01	0.000000E+00	9.250133E-01
9.366661E-01	0.000000E+00	9.366661E-01
-6.542151E-01	0.000000E+00	-6.542151E-01
7.234292E-01	0.000000E+00	7.234292E-01
1.565326E+00	0.000000E+00	1.565326E+00
-2.637314E-02	0.000000E+00	-2.637314E-02
9.351223E-01	0.000000E+00	9.351223E-01
6.406041E-01	0.000000E+00	6.406041E-01
-5.245897E-01	0.000000E+00	-5.245897E-01
-4.063727E-01	0.000000E+00	-4.063727E-01
8.310739E-01	0.000000E+00	8.310739E-01
-4.836652E-01	0.000000E+00	-4.836652E-01
-8.738110E-01	0.000000E+00	-8.738110E-01
5.798889E-02	0.000000E+00	5.798889E-02
-3.422893E-02	0.000000E+00	-3.422893E-02
-4.750528E-01	0.000000E+00	-4.750528E-01
8.622291E-01	0.000000E+00	8.622291E-01
4.845480E-01	0.000000E+00	4.845480E-01
-9.294366E-01	0.000000E+00	-9.294366E-01
6.725868E-01	0.000000E+00	6.725868E-01
3.057076E-01	0.000000E+00	3.057076E-01
-8.653276E-01	0.000000E+00	-8.653276E-01
-5.033250E-01	0.000000E+00	-5.033250E-01
8.471617E-01	0.000000E+00	8.471617E-01
-1.914411E-01	0.000000E+00	-1.914411E-01
4.775974E-01	0.000000E+00	4.775974E-01
1.294180E+00	0.000000E+00	1.294180E+00
1.091740E-01	0.000000E+00	1.091740E-01
1.018611E+00	0.000000E+00	1.018611E+00
-8.242409E-01	0.000000E+00	-8.242409E-01
3.677226E-01	0.000000E+00	3.677226E-01
-4.306844E-01	0.000000E+00	-4.306844E-01
-9.330086E-01	0.000000E+00	-9.330086E-01
